timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,iris_center_x,iris_center_y,gaze_screen_x,gaze_screen_y,left_ear,right_ear,blink,head_yaw,head_pitch,velocity,event
1772998664.396101,265.18648529052734,227.38570976257324,331.3258514404297,229.866548538208,298.4782640407802,228.38853734569727,,,0.3241,0.3221,0,4.15,6.16,,other
1772998664.465521,265.01445388793945,227.3408718109131,331.45967864990234,229.8960943222046,298.2994314066256,228.5360776055413,,,0.3272,0.3208,0,4.21,6.19,3.3396498178409333,fixation
1772998664.505905,265.3084716796875,227.76770496368408,331.11387634277344,230.566520690918,298.1465230510205,228.65887425653196,,,0.3291,0.3184,0,4.8,6.42,4.856206997119564,fixation
1772998664.547052,265.5070495605469,227.67095947265625,329.85872650146484,229.99355792999268,298.01788486854696,228.75981749310205,,,0.3309,0.3169,0,4.66,6.45,3.9739355500537887,fixation
1772998664.587975,264.6529769897461,227.520489692688,331.1858673095703,230.2894277572632,297.91186275378726,228.8417975096844,,,0.333,0.3268,0,4.8,6.44,3.2749261758784844,fixation
1772998664.629341,264.8351325988769,227.5650873184204,330.4991989135742,230.50919437408447,297.82680260132355,228.90770450071184,,,0.3486,0.3152,0,5.07,6.41,2.601313638898879,fixation
1772998664.721532,264.75424575805664,227.6780405044556,329.6965408325196,230.16641521453855,297.761050305738,228.96042866061717,,,0.3378,0.3219,0,4.84,6.43,0.9141921876245477,fixation
1772998664.768704,264.5789985656738,227.64573097229004,330.72882080078125,230.39182376861567,297.7129517616143,229.00286018383434,,,0.3359,0.318,0,4.97,6.45,1.359703912188974,fixation
1772998664.828182,264.46677017211914,227.57169914245603,330.76708984375,230.79079055786133,297.6910446955263,229.03673233812682,,,0.3406,0.318,0,5.35,6.48,0.6782182030131314,fixation
1772998664.884874,264.6144256591797,227.44496726989743,330.61106872558594,230.75107383728027,297.69369319139173,229.07221186482218,,,0.3437,0.3184,0,5.45,6.57,0.6275694123832758,fixation
1772998664.948257,264.8250160217285,227.3839702606201,330.8377227783203,230.90287399291992,297.7209827736572,229.1221463206092,,,0.3455,0.3196,0,5.17,6.46,0.8977967771624575,fixation
1772998664.998974,264.9890441894531,227.6225709915161,330.65868377685547,230.89571857452395,297.7300538999409,229.13564971689564,,,0.3446,0.3139,0,5.19,6.33,0.3207469738862391,fixation
1772998665.062217,264.72482681274414,227.5847625732422,330.9480056762696,230.898250579834,297.6951436751328,229.1068141038748,,,0.3484,0.313,0,5.07,6.35,0.7159587286907347,fixation
1772998665.132984,264.24779891967773,227.71033000946045,331.0554885864258,230.6077423095703,297.622111942722,229.11321756693962,,,0.3471,0.3182,0,4.83,6.36,1.035963109716111,fixation
1772998665.180267,264.0462188720703,227.5889654159546,330.876091003418,231.08255767822263,297.48838421642614,229.1934484495293,,,0.3524,0.3151,0,4.97,6.29,3.298192978498431,fixation
1772998665.220651,264.16402435302734,227.8832960128784,330.06056213378906,230.98470497131348,297.3083206270541,229.33784594189558,,,0.3475,0.3061,0,5.22,6.32,5.715423204669846,fixation
1772998665.2882,263.6321449279785,227.7879409790039,329.8734359741211,230.2601537704468,297.07888612576363,229.5002634050562,,,0.3453,0.3111,0,4.3,6.4,4.161487692128059,fixation
1772998665.329811,264.0718002319336,228.39725303649905,328.2111129760742,229.70920085906985,296.8075293223464,229.6358157412038,,,0.3255,0.27,0,3.74,6.13,7.289619412809892,fixation
1772998665.399871,263.9890556335449,229.86639404296875,327.44504165649414,230.1232624053955,296.51830670976307,229.7273293205784,,,0.2989,0.2436,0,3.61,5.84,4.329935254574045,fixation
1772998665.440013,263.72285079956055,230.98295402526853,328.5381774902344,231.61332321166992,296.24433922367865,229.77746703012542,,,0.275,0.196,0,4.54,5.93,6.938336373351877,fixation
1772998665.480166,263.7559280395508,230.44283294677732,327.61316680908203,231.2797536849976,295.9935356669806,229.77127650392077,,,0.2954,0.2017,0,4.61,6.02,6.248095500940204,fixation
1772998665.549083,263.4059028625488,228.4882850646973,327.3414688110352,230.9013433456421,295.80026007261637,229.7273451868138,,,0.3152,0.2783,0,4.6,6.11,2.876001358576838,fixation
1772998665.590399,263.13270568847656,227.55386924743647,327.4579849243164,229.99438190460205,295.65227567302907,229.63266468590268,,,0.3165,0.2726,0,4.03,6.3,4.2521242487347815,fixation
1772998665.630796,263.23468017578125,227.1970796585083,327.4766159057617,230.10437965393064,295.5687050332547,229.53100922922835,,,0.321,0.2674,0,3.57,6.18,3.2576097840070233,fixation
1772998665.671098,263.39276123046875,227.2597017288208,327.53587341308594,230.2603940963745,295.5406165693936,229.3705211656169,,,0.3248,0.273,0,3.42,6.24,4.0426623149778225,fixation
1772998665.713465,263.1371040344238,227.13243198394773,328.24732971191406,230.55659866333008,295.5451448402522,229.17229573501487,,,0.3255,0.2649,0,2.99,6.03,4.679992268041058,fixation
1772998665.776153,262.94585037231445,227.0347995758057,328.0907974243164,230.50693130493164,295.55937567970386,228.97240652477925,,,0.3209,0.2789,0,2.87,6.12,3.1967008629729055,fixation
1772998665.816783,263.6282844543457,227.3070945739746,328.22901916503906,230.9425592422485,295.6186146411938,228.87003318851927,,,0.3282,0.2742,0,3.15,6.08,2.911096331534719,fixation
1772998665.907041,263.0564193725586,227.19557762146,328.0518264770508,230.2322645187378,295.6895315290785,228.85369215487538,,,0.3174,0.2848,0,2.32,6.39,0.8063012017921778,fixation
1772998665.955657,264.10423278808594,227.63282775878903,328.0220184326172,230.86677360534668,295.74522762779975,228.8673157043883,,,0.3383,0.2711,0,2.49,6.17,1.1794094374139403,fixation
1772998666.024434,263.2175407409668,226.9281005859375,328.4018249511719,230.07425594329837,295.78676105166767,228.88268912530802,,,0.3175,0.2767,0,2.27,6.29,0.6439256305562306,fixation
1772998666.064276,263.5870704650879,227.24409770965576,328.10475158691406,230.7894401550293,295.79902247119855,228.87336431113914,,,0.3445,0.2829,0,2.42,6.24,0.3866374900421773,fixation
1772998666.10544,263.2538604736328,226.83542919158936,328.3733596801758,230.45886039733887,295.8057119690755,228.84764794092786,,,0.319,0.2837,0,2.6,6.19,0.6455212552711653,fixation
1772998666.1658,263.5178565979004,226.9269132614136,328.27569580078125,230.99838638305664,295.7841575009222,228.790286532514,,,0.3256,0.277,0,3.05,6.24,1.0151964384743877,fixation
1772998666.213911,263.0051574707031,226.08608722686768,328.0647888183594,231.0793104171753,295.7509535387835,228.7267237926599,,,0.3302,0.2835,0,3.22,6.27,1.4905708049753763,fixation
1772998666.255458,263.1015625,226.25821208953855,327.98658752441406,230.82103157043457,295.6981016569677,228.6533611995019,,,0.3311,0.2787,0,3.04,6.17,2.1762760462644772,fixation
1772998666.338676,263.3208465576172,226.35863399505612,328.0002212524414,230.927830696106,295.62314117289003,228.57800952711585,,,0.33,0.2829,0,2.99,6.19,1.2772150834739742,fixation
1772998666.411382,262.936149597168,225.62992000579837,327.86448669433594,230.66934299468997,295.50923338432585,228.49007572085318,,,0.328,0.2896,0,3.12,6.35,1.9792104943808848,fixation
1772998666.458816,263.25595474243164,225.78954219818115,328.00538635253906,230.76498126983645,295.4120614582167,228.40943968320093,,,0.337,0.2865,0,3.68,6.06,2.66204625500937,fixation
1772998666.499118,262.0713424682617,225.8720941543579,328.0079803466797,230.24211502075195,295.3673833841616,228.34192036584943,,,0.32,0.284,0,3.05,6.12,2.0089029539512793,fixation
1772998666.5388,262.9115905761719,226.2453203201294,328.24796295166016,230.73166179656985,295.40122270870927,228.30024762215442,,,0.3346,0.2783,0,3.49,6.01,1.3527985046916444,fixation
1772998666.581229,261.8588447570801,225.86638641357425,328.1714553833008,229.98584175109863,295.5314606954779,228.29395465486652,,,0.3142,0.2894,0,3.31,6.45,3.073134511438792,fixation
1772998666.620888,262.7971649169922,226.1844320297241,328.3764343261719,230.5503215789795,295.6795146213183,228.27354902817117,,,0.3281,0.2781,0,3.7,6.01,3.768461937382162,fixation
1772998666.661718,262.9460334777832,226.20582962036133,328.1022491455078,229.42811107635495,295.87256099107435,228.24022461907734,,,0.3039,0.2834,0,2.6,6.26,4.797992752817993,fixation
1772998666.703478,265.0941772460937,227.5918836593628,329.5500564575196,230.11916542053223,296.11480030546124,228.20463422682553,,,0.3191,0.2619,0,3.5,5.89,5.862994730008951,fixation
1772998666.744787,265.36450576782227,227.2230577468872,329.3383560180664,228.79638862609863,296.3701183311338,228.13984192772776,,,0.3058,0.2643,0,1.8,6.01,6.3766184295459025,fixation
1772998666.785822,265.26728439331055,227.02408504486084,329.6379470825196,229.75589847564697,296.63531809108764,228.05705387214402,,,0.3278,0.2876,0,3.61,5.96,6.77036450143211,fixation
1772998666.846307,265.1785888671875,226.4216108322144,329.18882751464844,228.87526988983157,296.85970600531897,227.95957043250615,,,0.3131,0.2831,0,2.4,6.08,4.044773680673628,fixation
1772998666.895337,264.86775970458984,226.29030990600583,328.3236846923828,228.196234703064,297.07792953909575,227.88208742618957,,,0.3257,0.278,0,3.31,6.08,4.723040753384622,fixation
1772998666.936053,265.528923034668,226.3809585571289,329.917106628418,228.74623489379883,297.22275906664584,227.78738828375833,,,0.3332,0.2861,0,3.14,6.03,4.249981446021333,fixation
1772998666.999637,265.22631072998047,226.1224536895752,329.57568359375,228.9256181716919,297.3018722281636,227.70490702668928,,,0.3137,0.2952,0,3.06,6.26,1.79745839070562,fixation
1772998667.040117,265.4989433288574,226.23015975952148,328.85975646972656,228.71191120147705,297.291366301009,227.61719975436762,,,0.3225,0.2962,0,3.57,6.02,2.1821628851521115,fixation
1772998667.081289,265.5377769470215,226.29377460479736,329.04479217529297,228.9579849243164,297.27357699987755,227.58475841289976,,,0.321,0.3015,0,3.62,6.04,0.8986355311604898,fixation
1772998667.148187,265.5179634094238,226.39683723449707,329.1345901489258,229.1460428237915,297.23828058677515,227.56451731643511,,,0.3294,0.2976,0,3.83,5.94,0.6082153724325402,fixation
1772998667.207279,265.8636512756348,226.6339445114136,329.16705322265625,228.73320865631104,297.2295018997218,227.5900929868398,,,0.3253,0.2967,0,3.38,5.95,0.45759704501419207,fixation
1772998667.255075,265.4788856506348,226.72392082214355,328.3510437011719,228.2096357345581,297.2437625909128,227.621275319336,,,0.3307,0.2993,0,3.34,5.94,0.7173937065056638,fixation
1772998667.323496,265.2366256713867,226.80447578430176,328.8348922729492,228.58226680755612,297.2286888009304,227.643284315111,,,0.3293,0.3009,0,3.27,5.8,0.3898812463136795,fixation
1772998667.393416,264.9461364746094,226.7298059463501,329.0519485473633,228.7948036193848,297.2096210194301,227.6680210114594,,,0.3295,0.3008,0,3.31,5.96,0.44669371550520404,fixation
1772998667.433477,265.1335334777832,226.83934879302976,328.9886932373047,228.5555820465088,297.1859210679387,227.69045952471123,,,0.3365,0.3006,0,3.27,5.98,0.814682979081587,fixation
1772998667.473671,265.2966995239258,226.4789457321167,329.00587463378906,228.8411865234375,297.14298558052633,227.71062979633928,,,0.3347,0.2969,0,3.48,5.8,1.180207081686605,fixation
1772998667.518194,265.4747009277344,226.6298017501831,329.9679336547852,229.07627964019773,297.1092055707231,227.72676364812713,,,0.3247,0.2937,0,3.8,6.02,0.8408046731479999,fixation
1772998667.568158,265.1917610168457,226.80613231658936,329.17769622802734,228.6691417694092,297.0522369058271,227.74817182667152,,,0.3322,0.2986,0,3.48,6.03,1.2180452038890386,fixation
1772998667.61438,265.00191497802734,226.8851194381714,328.19127655029297,228.9119052886963,297.009441966495,227.77259530661945,,,0.3304,0.3004,0,3.56,5.79,1.0660267755026704,fixation
1772998667.707161,264.8816146850586,226.83724880218503,327.9479141235352,228.75836563110352,296.9560890794144,227.7845723304952,,,0.3278,0.2983,0,3.34,6.06,0.5893519907299329,fixation
1772998667.776954,264.99995040893555,227.03018474578855,328.74022674560547,228.62402057647705,296.89649751331984,227.80532327136106,,,0.3342,0.2919,0,2.86,5.96,0.9041189226068176,fixation
1772998667.822212,264.854923248291,227.0814657211304,328.49451446533203,228.6860475540161,296.81752373280085,227.84093812242932,,,0.3293,0.2911,0,2.87,5.94,1.9142009666825255,fixation
1772998667.863265,264.7481803894043,226.8462896347046,328.8028106689453,228.7067213058472,296.7138221324935,227.87870690752013,,,0.3334,0.2936,0,2.87,5.94,2.6883580685045403,fixation
1772998667.919657,264.6964988708496,226.99700832366943,327.6041488647461,228.89690780639648,296.599129532253,227.9084551291961,,,0.3287,0.2919,0,2.99,5.81,2.1011465394392794,fixation
1772998667.965829,264.6565017700196,226.9901418685913,328.8951721191406,229.0168418884277,296.5028359026479,227.9356299934573,,,0.3281,0.2867,0,3.32,5.86,2.1670032852234966,fixation
1772998668.038777,264.7004699707031,227.0079002380371,328.096923828125,229.0812749862671,296.416381803676,227.96010322936866,,,0.3243,0.2934,0,3.22,5.94,1.2317130152401727,fixation
1772998668.08502,263.1534309387207,226.83524322509768,329.05694580078125,229.6469964981079,296.30889298932897,227.99369407096748,,,0.3299,0.2916,0,3.22,5.89,2.4352949690827095,fixation
1772998668.152987,262.7365608215332,226.7135524749756,328.8476104736328,229.5034532546997,296.1624890745553,228.02471104894428,,,0.3311,0.2975,0,3.47,6.02,2.2018567853294377,fixation
1772998668.2028,262.595890045166,226.625807762146,328.8077850341797,229.25222396850583,296.018043972177,228.0556456236389,,,0.3375,0.2981,0,3.24,6.05,2.9654983388679006,fixation
1772998668.243959,262.6209526062012,226.65495586395264,328.89827728271484,229.2797327041626,295.8976374116968,228.10666140007933,,,0.3296,0.2948,0,3.5,5.96,3.1771562753402804,fixation
1772998668.288843,262.41407012939453,226.6093626022339,328.6949462890625,229.5307388305664,295.8271941319646,228.17435950884067,,,0.3372,0.2974,0,3.43,5.94,2.1767237977025,fixation
1772998668.330463,262.560001373291,226.71180725097656,328.7117462158203,229.7396879196167,295.7505476737231,228.22134176813137,,,0.3376,0.2948,0,3.33,6.09,2.160018686603748,fixation
1772998668.371712,262.14237213134766,226.59649085998532,328.5935363769531,229.77215480804443,295.7063399305367,228.206360913847,,,0.3438,0.2901,0,3.53,6.04,1.1315921952439134,fixation
1772998668.413391,262.1690139770508,226.67116928100583,328.5707015991211,229.439715385437,295.65039540031,228.10292960288626,,,0.3389,0.2898,0,3.47,6.18,2.8213578360779903,fixation
1772998668.453758,262.3121528625488,226.83712577819824,329.16687774658203,229.3415508270264,295.5470492282923,227.89779962304632,,,0.3288,0.3006,0,3.04,6.28,5.690126701935286,fixation
1772998668.494679,262.21554946899414,226.82868003845212,329.3815994262696,229.051194190979,295.3974492618815,227.60367110082927,,,0.3316,0.2938,0,2.87,6.12,8.064018475065334,fixation
1772998668.562629,261.5353279113769,225.73356342315677,329.06432342529297,228.3725652694702,295.18458322433713,227.2163430219215,,,0.3467,0.2934,0,3.7,6.34,6.504298981353462,fixation
1772998668.617285,260.57674407958984,223.59400749206543,328.3069610595703,227.8094930648804,294.9167168012126,226.73235825747332,,,0.3619,0.2847,0,4.55,6.46,10.120877076582234,fixation
1772998668.658587,260.365966796875,222.52320384979248,328.1763229370117,227.4987630844116,294.63641527152794,226.18116993944804,,,0.3739,0.2846,0,5.06,6.78,14.971849341976398,fixation
1772998668.739071,259.96484375,222.7138996124268,326.9696578979492,226.56408977508545,294.3607615212661,225.68109792461954,,,0.3863,0.3089,0,4.62,6.42,7.094759621628411,fixation
1772998668.785235,259.69482040405273,222.3946180343628,326.97510147094727,226.4580545425415,294.12178765012027,225.31789597860887,,,0.3882,0.3019,0,4.94,6.7,9.41791777968242,fixation
1772998668.825435,259.8164863586426,222.606053352356,327.3716506958008,226.8416233062744,293.94567307092484,225.14867025996853,,,0.3804,0.3061,0,4.62,6.48,6.0756486753929195,fixation
1772998668.865251,259.61546325683594,222.39464664459229,326.99467849731445,226.7460479736328,293.8581662379396,225.1910971009795,,,0.3797,0.3011,0,4.6,6.61,2.442466465616317,fixation
1772998668.906413,260.0589065551758,223.2346343994141,327.5811462402344,226.64877319335935,293.8854779859683,225.44900549304435,,,0.3527,0.2991,0,3.9,6.42,6.300723711963681,fixation
1772998668.947019,261.50438690185547,224.11159801483157,327.73704528808594,228.5136566162109,294.0146898854288,225.87536426329234,,,0.3425,0.2695,0,4.15,6.13,10.971479945337867,fixation
1772998668.987873,262.6455421447754,226.96587467193604,326.44512939453125,229.57498168945312,294.18388026970644,226.38715857940448,,,0.3143,0.2783,0,2.84,6.07,13.19418838118835,fixation
1772998669.029396,262.9411811828613,227.4521656036377,327.44093322753906,229.9940814971924,294.40514760409025,226.9181634858009,,,0.3132,0.2613,0,3.84,5.71,13.85404419138675,fixation
1772998669.070941,262.5376281738281,227.5541181564331,327.7350387573242,230.02101802825928,294.6516801886523,227.42303297869307,,,0.3112,0.2628,0,3.98,5.8,13.523834081310149,fixation
1772998669.138737,262.27316665649414,227.05697536468503,327.8945007324219,229.7930603027344,294.90284074761297,227.85876978551096,,,0.3082,0.2743,0,3.74,5.78,7.418426018421081,fixation
1772998669.212934,262.80416107177734,227.24479007720947,327.96604919433594,229.65384578704837,295.11202203920436,228.1815170553253,,,0.3107,0.2756,0,3.26,5.84,5.18358976206997,fixation
1772998669.270046,262.98046493530273,227.1254653930664,327.7926177978516,229.6023187637329,295.30501484835645,228.3768128636176,,,0.3111,0.2807,0,3.55,5.8,4.807508876668249,fixation
1772998669.315721,262.6475028991699,226.837589263916,328.1911315917969,229.75999546051025,295.4650286306887,228.42085912476767,,,0.3052,0.2644,0,3.86,5.9,3.6336106366078296,fixation
1772998669.360812,263.9052429199219,226.95291137695312,328.5000228881836,229.4236936569214,295.6273112423445,228.36199746279271,,,0.3112,0.2685,0,3.51,6.08,3.8284376853006403,fixation
1772998669.414553,263.91318130493164,227.02906036376956,328.6712112426758,229.43200778961184,295.7599426114935,228.27977039386792,,,0.3153,0.2666,0,3.73,5.97,2.903789012932024,fixation
1772998669.460493,263.7147979736328,226.88009548187256,328.3037643432617,229.24076557159424,295.8996276362261,228.20107210936538,,,0.3178,0.2724,0,3.22,5.92,3.489948742937168,fixation
1772998669.500975,263.6808395385742,226.834153175354,327.9871368408203,228.77022457122803,296.0326818503407,228.12915766836312,,,0.3123,0.2766,0,2.78,5.97,3.7361278147416783,fixation
1772998669.543013,264.48828125,227.1077671051025,329.5565719604492,229.48948860168457,296.14243918543025,228.0441621824644,,,0.3147,0.2758,0,3.65,6.18,3.3022269859472013,fixation
1772998669.58395,263.78065490722656,226.6333694458008,328.5878372192383,228.95815086364743,296.29954361893476,227.96931908022913,,,0.3125,0.2783,0,3.3,6.07,4.25095100842662,fixation
1772998669.625928,264.1509704589844,226.6299505233765,329.07466888427734,228.99666023254397,296.4687170786422,227.89517436129077,,,0.315,0.2689,0,3.48,6.11,4.400130127296,fixation
1772998669.686306,264.1099052429199,226.379430770874,328.98189544677734,228.7796115875244,296.64432389555276,227.8171972160482,,,0.3199,0.291,0,3.48,5.99,3.1822986628833814,fixation
1772998669.734986,264.4646072387696,226.60521411895752,329.7329635620117,228.670844078064,296.8408461933811,227.73460475080543,,,0.3263,0.288,0,3.02,6.03,4.379051754472157,fixation
1772998669.776582,264.38863372802734,226.3685417175293,330.0506591796875,228.63510990142825,297.0385969520515,227.65055891504184,,,0.3298,0.2983,0,3.01,6.08,5.16564599724113,fixation
1772998669.853706,264.9027633666992,226.52390670776367,330.513671875,228.51842880249023,297.2495281425975,227.58002550878444,,,0.3353,0.3029,0,2.71,6.08,2.883822993722313,fixation
1772998669.893865,265.5057029724121,226.5921277999878,331.6703872680664,228.8450403213501,297.4145816091445,227.52924102791633,,,0.3281,0.3089,0,2.57,6.01,4.3001236656181145,fixation
1772998669.963775,264.8268013000488,226.03116130828855,330.47705841064453,228.6920957565308,297.5841243351505,227.54970498596742,,,0.3436,0.3036,0,3.25,5.81,2.442765426589353,fixation
1772998670.003793,265.1325798034668,226.12796688079837,330.8219146728516,228.74716758728027,297.60952814673647,227.6326833686208,,,0.3422,0.3079,0,3.09,6.03,2.1685193401189338,fixation
1772998670.072648,265.01078033447266,226.0783653259277,330.58126068115234,229.1667995452881,297.6584070305057,227.7808303481792,,,0.3442,0.3097,0,3.65,5.86,2.265660438546271,fixation
1772998670.113428,265.41361236572266,226.22180557250977,330.6001739501953,229.48221015930176,297.75637126068955,227.95051676994757,,,0.345,0.3057,0,3.87,6.1,4.804672462234604,fixation
1772998670.168334,266.4735374450684,226.76624393463132,330.6996078491211,230.0534677505493,297.9635884028181,228.10191130030609,,,0.3324,0.2905,0,4.52,6.29,4.6740078371709215,fixation
1772998670.209267,267.1347045898437,227.391697883606,328.75194549560547,229.89302730560303,298.29741789809043,228.1825726855413,,,0.3276,0.279,0,4.54,6.24,8.390224125677676,fixation
1772998670.249266,267.09109115600586,227.72111320495603,330.3455276489258,229.8479404449463,298.9235332108837,228.15529542032033,,,0.3215,0.3003,0,5.44,6.12,15.668118753598453,fixation
1772998670.290068,267.66259002685547,228.1984663009644,331.01007080078125,228.7576475143433,299.7546532163756,227.977611455086,,,0.3188,0.2926,0,5.78,5.91,20.829889770507645,fixation
1772998670.330766,267.5653419494629,228.1203088760376,339.94185638427734,227.42921447753903,300.8392043351248,227.69230067840215,,,0.3225,0.2807,0,6.46,5.5,27.55540907019274,fixation
1772998670.398091,268.1169128417969,227.0774803161621,339.9470443725586,226.2337131500244,302.07069952003746,227.29790379493346,,,0.3165,0.2816,0,6.63,5.6,19.206924189368042,fixation
1772998670.438803,270.90429306030273,225.27455520629883,340.5392761230469,226.19387340545651,303.46522967188355,226.8653392645856,,,0.314,0.2745,0,7.3,5.65,35.86367290813546,other
1772998670.507036,272.2582778930664,224.73777866363525,342.5911560058594,225.25339794158936,304.86733350034564,226.39744108593464,,,0.3175,0.2827,0,7.66,5.38,21.662753808491246,fixation
1772998670.585411,273.3277244567871,224.89417362213132,346.2506408691406,224.24727058410645,306.31040674157873,225.9942034550278,,,0.2968,0.2865,0,6.66,5.83,19.11771379187293,fixation
1772998670.639235,273.8207893371582,224.79284191131592,342.48815155029297,224.188307762146,307.5779370379739,225.6479502613239,,,0.2962,0.2742,0,7.92,5.46,24.412418222306023,fixation
1772998670.690112,274.80711364746094,224.6942138671875,348.1082229614258,226.9123020172119,308.6779601046994,225.436268062854,,,0.323,0.2976,0,6.59,5.97,22.01787266483855,fixation
1772998670.731064,274.51097869873047,224.49857425689697,345.49139404296875,226.11847686767575,309.4610042877689,225.34488978946308,,,0.3203,0.2789,0,8.63,5.7,19.250794407284776,fixation
1772998670.771987,275.7333755493164,225.06612968444824,348.1380615234375,227.06982135772705,310.16199668094663,225.3727113992565,,,0.3204,0.3054,0,6.75,5.74,17.14308175205296,fixation
1772998670.814261,275.01598739624023,224.36047840118408,345.8386001586914,226.59457111358645,310.6438167320281,225.4904961787853,,,0.3201,0.2755,0,8.49,5.65,11.73316694165745,fixation
1772998670.875481,276.16242599487305,225.1648006439209,348.42113494873047,227.36719608306885,311.03711157173024,225.66370107360223,,,0.3201,0.3095,0,6.82,5.63,7.019691090641331,fixation
1772998670.924215,274.9220771789551,224.4038429260254,346.1929626464844,226.3952178955078,311.26670871232375,225.8307754099235,,,0.3252,0.2789,0,8.6,5.82,5.826544156720023,fixation
1772998670.965656,276.06869888305664,225.3088216781616,348.2459716796875,227.45282077789307,311.57073029461094,225.918019770441,,,0.3323,0.3298,0,7.01,5.93,7.632354190642863,fixation
1772998671.005799,275.38016510009766,224.48029232025144,346.12193298339844,226.98167037963867,311.5816578215813,225.9463444178237,,,0.3272,0.2803,0,8.29,5.86,0.7562824142753132,fixation
1772998671.046741,275.96117782592773,225.18303966522217,348.742301940918,227.333890914917,311.496624937416,225.92950942332715,,,0.3407,0.3326,0,6.91,5.85,2.1172262826871897,fixation
1772998671.08784,274.8652038574219,225.0758399963379,345.88065338134766,227.40528774261475,311.16068689322157,225.75905631660797,,,0.316,0.2755,0,8.36,5.85,9.165842595483928,fixation
1772998671.128036,275.2347831726074,224.6438226699829,348.00545501708984,227.20049285888672,310.6767699062061,225.60992678597398,,,0.3557,0.3323,0,7.74,5.53,12.597655560582629,fixation
1772998671.184903,272.92555236816406,225.4071493148804,344.2525177001953,225.20401096343997,309.8501006158479,225.56598800508888,,,0.3281,0.2652,0,8.58,5.53,14.557438584041396,fixation
1772998671.225014,272.35888290405273,225.241192817688,346.3711624145508,224.89783000946045,308.89867313706986,225.7275940131932,,,0.3584,0.311,0,7.25,5.64,24.059565432514454,fixation
1772998671.265721,271.0732879638672,226.26499271392825,336.01180267333984,225.343900680542,307.8070105521424,225.9855471028859,,,0.3165,0.2545,0,8.65,5.45,27.55599627582694,fixation
1772998671.305881,271.4482879638672,225.6177978515625,339.4071960449219,224.4799032211304,306.69100590867976,226.32583166323377,,,0.3587,0.2919,0,8.25,5.56,29.052095956851193,fixation
1772998671.365647,270.8478813171387,226.2628755569458,334.7474899291992,225.95148181915283,305.5124210046602,226.71986856795223,,,0.3239,0.265,0,9.2,5.55,20.79290228639315,fixation
1772998671.413608,268.2704772949219,229.3712539672852,336.26063537597656,230.61811637878415,304.4262073861855,227.16054194888562,,,0.2909,0.2587,0,11.34,5.16,24.440695013434325,fixation
1772998671.457587,267.4252281188965,229.46175956726077,333.6283187866211,231.5446758270264,303.36684905210643,227.6257900106308,,,0.2842,0.2424,0,10.37,5.19,26.308513054034197,fixation
1772998671.498122,268.0292510986328,228.68634510040283,337.5123672485352,230.837007522583,302.4645222468246,228.0774162246244,,,0.287,0.2555,0,8.96,5.45,24.893049616850533,fixation
1772998671.559922,266.7890319824219,227.00335693359372,336.1315689086914,229.24245929718015,301.6536370182471,228.45510674143156,,,0.3026,0.2869,0,8.38,5.7,14.47460433727403,fixation
1772998671.608804,266.1579933166504,227.41097831726077,334.2271041870117,228.9534101486206,301.0705912681518,228.71245702779117,,,0.3024,0.267,0,8.05,5.73,13.037841530684164,fixation
1772998671.667674,266.122745513916,227.359468460083,332.8244094848633,230.4584856033325,300.4755692788908,228.8739220876115,,,0.3169,0.2983,0,6.43,6.09,10.472900419138249,fixation
1772998671.715789,265.4046211242676,227.2724962234497,332.89159393310547,229.66517543792725,300.02265011510167,228.82843542898303,,,0.3251,0.3158,0,5.78,6.27,9.460613174291495,fixation
